time	seconds	group	step	event	name	number	text
09:52:07.234	266.948	1A02MM		rows for the workbook	BLD-DR-Plumbing Fixtures-vs-BLD-ME-Duct Accessory	0	0 in the document
09:52:07.236	266.950	1A02MM		test passed	BLD-DR-Plumbing Fixtures-vs-BLD-ME-Duct Accessory	0	ran and found nothing
09:52:09.079	268.793	1A02MM		rows for the workbook	BLD-DR-Plumbing Fixtures-vs-BLD-ME-Mechanical Equipment	0	0 in the document
09:52:09.080	268.794	1A02MM		test passed	BLD-DR-Plumbing Fixtures-vs-BLD-ME-Mechanical Equipment	0	ran and found nothing
09:52:11.136	270.850	1A02MM		rows for the workbook	BLD-DR-Plumbing Fixtures-vs-BLD-DR-Pipes & Pipe Fittings	2	2 in the document
09:52:11.136	270.851	1A02MM		test found clashes	BLD-DR-Plumbing Fixtures-vs-BLD-DR-Pipes & Pipe Fittings	2	ran and found clashes
09:52:13.215	272.929	1A02MM		rows for the workbook	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-AR-Floors	7	7 in the document
09:52:13.216	272.930	1A02MM		test found clashes	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-AR-Floors	7	ran and found clashes
09:52:15.670	275.384	1A02MM		rows for the workbook	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-AR-Walls	23	23 in the document
09:52:15.671	275.385	1A02MM		test found clashes	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-AR-Walls	23	ran and found clashes
09:52:17.582	277.296	1A02MM		rows for the workbook	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-AR-Doors	0	0 in the document
09:52:17.583	277.298	1A02MM		test passed	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-AR-Doors	0	ran and found nothing
09:52:19.545	279.259	1A02MM		rows for the workbook	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-ST-Foundation	0	0 in the document
09:52:19.546	279.260	1A02MM		test passed	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-ST-Foundation	0	ran and found nothing
09:52:21.407	281.121	1A02MM		rows for the workbook	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-ST-Columns	0	0 in the document
09:52:21.408	281.122	1A02MM		test passed	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-ST-Columns	0	ran and found nothing
09:52:23.370	283.084	1A02MM		rows for the workbook	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-ST-Framing	2	2 in the document
09:52:23.371	283.085	1A02MM		test found clashes	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-ST-Framing	2	ran and found clashes
09:52:25.267	284.980	1A02MM		rows for the workbook	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-ST-Walls	0	0 in the document
09:52:25.268	284.982	1A02MM		test passed	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-ST-Walls	0	ran and found nothing
09:52:27.158	286.872	1A02MM		rows for the workbook	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-ST-Floors	3	3 in the document
09:52:27.159	286.873	1A02MM		test found clashes	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-ST-Floors	3	ran and found clashes
09:52:29.020	288.733	1A02MM		rows for the workbook	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-ME-Ducts&Duct Fittings	0	0 in the document
09:52:29.021	288.734	1A02MM		test passed	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-ME-Ducts&Duct Fittings	0	ran and found nothing
09:52:30.899	290.613	1A02MM		rows for the workbook	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-ME-Duct Accessory	0	0 in the document
09:52:30.900	290.613	1A02MM		test passed	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-ME-Duct Accessory	0	ran and found nothing
09:52:32.751	292.465	1A02MM		rows for the workbook	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-ME-Mechanical Equipment	0	0 in the document
09:52:32.753	292.466	1A02MM		test passed	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-ME-Mechanical Equipment	0	ran and found nothing
09:52:34.970	294.684	1A02MM		rows for the workbook	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-DR-Pipes & Pipe Fittings	0	0 in the document
09:52:34.985	294.699	1A02MM		test passed	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-DR-Pipes & Pipe Fittings	0	ran and found nothing
09:52:36.985	296.699	1A02MM		rows for the workbook	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-DR-Plumbing Fixtures	0	0 in the document
09:52:36.998	296.712	1A02MM		test passed	BLD-EL-Cable Tray&Cable Tray Fittings-vs-BLD-DR-Plumbing Fixtures	0	ran and found nothing
09:52:39.962	299.676	1A02MM		rows for the workbook	BLD-EL-Electrical Equipment-vs-BLD-AR-Floors	27	27 in the document
09:52:39.964	299.677	1A02MM		test found clashes	BLD-EL-Electrical Equipment-vs-BLD-AR-Floors	27	ran and found clashes
09:52:42.213	301.927	1A02MM		rows for the workbook	BLD-EL-Electrical Equipment-vs-BLD-AR-Walls	8	8 in the document
09:52:42.214	301.928	1A02MM		test found clashes	BLD-EL-Electrical Equipment-vs-BLD-AR-Walls	8	ran and found clashes
09:52:44.086	303.800	1A02MM		rows for the workbook	BLD-EL-Electrical Equipment-vs-BLD-AR-Doors	0	0 in the document
09:52:44.088	303.801	1A02MM		test passed	BLD-EL-Electrical Equipment-vs-BLD-AR-Doors	0	ran and found nothing
09:52:45.985	305.699	1A02MM		rows for the workbook	BLD-EL-Electrical Equipment-vs-BLD-ST-Foundation	0	0 in the document
09:52:45.986	305.700	1A02MM		test passed	BLD-EL-Electrical Equipment-vs-BLD-ST-Foundation	0	ran and found nothing
09:52:47.845	307.558	1A02MM		rows for the workbook	BLD-EL-Electrical Equipment-vs-BLD-ST-Columns	0	0 in the document
